org.elasticsearch.index.analysis.KuromojiAnalysisTests,sink,196
org.elasticsearch.index.analysis.KuromojiAnalysisTests,sink,197
org.elasticsearch.index.analysis.KuromojiAnalysisTests,sink,198
org.elasticsearch.index.analysis.KuromojiAnalysisTests,sink,199
org.elasticsearch.index.analysis.KuromojiAnalysisTests,sink,200
org.elasticsearch.index.analysis.KuromojiAnalysisTests,sink,201
org.elasticsearch.index.analysis.KuromojiAnalysisTests,sink,202
org.elasticsearch.index.analysis.KuromojiAnalysisTests,sink,206
org.elasticsearch.index.analysis.KuromojiAnalysisTests,source,204
org.elasticsearch.index.analysis.KuromojiAnalysisTests,source,207
