org.elasticsearch.index.analysis.KuromojiAnalysisTests,source,196
org.elasticsearch.index.analysis.KuromojiAnalysisTests,source,197
org.elasticsearch.index.analysis.KuromojiAnalysisTests,source,198
org.elasticsearch.index.analysis.KuromojiAnalysisTests,source,199
org.elasticsearch.index.analysis.KuromojiAnalysisTests,source,200
org.elasticsearch.index.analysis.KuromojiAnalysisTests,source,201
org.elasticsearch.index.analysis.KuromojiAnalysisTests,source,202
org.elasticsearch.index.analysis.KuromojiAnalysisTests,source,206
org.elasticsearch.index.analysis.KuromojiAnalysisTests,sink,204
org.elasticsearch.index.analysis.KuromojiAnalysisTests,sink,207
